,variable,correlation_true,mutual_info,unpriv_prob_pos,priv_prob_pos,unpriv_unbalance,priv_unbalance,statistical_parity,equal_opportunity,average_odds,instance_num,log_inst_num,class_num,feat_num,log_feat_num,inst_missing_vals,perc_inst_missing_val,feat_missing_val,perc_feat_missing_val,missing_vals,perc_miss_vals,numeric_features,cat_features,ratio_num_cat,ratio_cat_num,dataset_ratio,log_dataset_ratio,inverse_ratio,log_inverse_ratio,class_prob_min,class_prob_max,class_prob_mean,class_prob_std,symbols,symbols_min,symbols_max,symbols_mean,symbols_std,symbols_sum,kurtosis_min,kurtosis_max,kurtosis_mean,kurtosis_std,kurtosis_var,skew_min,skew_max,skew_mean,skew_std,skew_var,class_entropy,pos_prob,unpriv_prob_neg,priv_prob_neg,neg_prob
0,1,-0.32983045013953466,0.26304849605509306,0.25,0.5769230769230769,0.575,1.326923076923077,-0.3576923076923077,0.07692307692307687,-0.21818181818181817,46,3.828641396489095,10,280,5.634789603169249,0,0,0,0,0,0,280,0,1,0.0,6.086956521739131,1.8061482066801546,0.16428571428571428,-1.8061482066801546,0.021739130434782608,0.43478260869565216,0.09999999999999999,0.1191494748351715,2,0,0,0,0,0,-2.015632623190763,46.00000000000007,7.858621561275788,14.385038928153937,-2.015632623190763,-6.7823299831252735,6.782329983125276,0.8911911865502263,2.56821995584648,-0.2720708884477537,3.375626400564248,-0.32692307692307687,0.75,0.42307692307692313,0.32692307692307687
1,23,0.07151960064137072,0.07555463671323535,0.45454545454545453,0.0,1.0454545454545454,0.0,0.15909090909090906,-0.045454545454545414,0.4291666666666667,46,3.828641396489095,10,280,5.634789603169249,0,0,0,0,0,0,280,0,1,0.0,6.086956521739131,1.8061482066801546,0.16428571428571428,-1.8061482066801546,0.021739130434782608,0.43478260869565216,0.09999999999999999,0.1191494748351715,2,0,0,0,0,0,-2.015632623190763,46.00000000000007,7.858621561275788,14.385038928153937,20.315082644628106,-6.7823299831252735,6.782329983125276,0.8911911865502263,2.56821995584648,4.629567819661408,3.375626400564248,0.45454545454545453,0.5454545454545454,1.0,-0.4545454545454546
2,24,0.15265272344825914,0.04232343414815462,0.4444444444444444,0.0,1.0222222222222221,0.0,0.6666666666666666,0.4666666666666667,0.69,46,3.828641396489095,10,280,5.634789603169249,0,0,0,0,0,0,280,0,1,0.0,6.086956521739131,1.8061482066801546,0.16428571428571428,-1.8061482066801546,0.021739130434782608,0.43478260869565216,0.09999999999999999,0.1191494748351715,2,0,0,0,0,0,-2.015632623190763,46.00000000000007,7.858621561275788,14.385038928153937,46.000000000000064,-6.7823299831252735,6.782329983125276,0.8911911865502263,2.56821995584648,6.782329983125274,3.375626400564248,0.4444444444444444,0.5555555555555556,1.0,-0.4444444444444444
3,26,0.021055548061828844,0.05583373087736394,0.4444444444444444,0.0,1.0222222222222221,0.0,0.6666666666666666,0.4666666666666667,0.69,46,3.828641396489095,10,280,5.634789603169249,0,0,0,0,0,0,280,0,1,0.0,6.086956521739131,1.8061482066801546,0.16428571428571428,-1.8061482066801546,0.021739130434782608,0.43478260869565216,0.09999999999999999,0.1191494748351715,2,0,0,0,0,0,-2.015632623190763,46.00000000000007,7.858621561275788,14.385038928153937,46.000000000000064,-6.7823299831252735,6.782329983125276,0.8911911865502263,2.56821995584648,6.782329983125274,3.375626400564248,0.4444444444444444,0.5555555555555556,1.0,-0.4444444444444444
4,38,0.11054162732460143,0.10473243910508644,0.4444444444444444,0.0,1.0222222222222221,0.0,0.6666666666666666,-0.5555555555555556,0.69,46,3.828641396489095,10,280,5.634789603169249,0,0,0,0,0,0,280,0,1,0.0,6.086956521739131,1.8061482066801546,0.16428571428571428,-1.8061482066801546,0.021739130434782608,0.43478260869565216,0.09999999999999999,0.1191494748351715,2,0,0,0,0,0,-2.015632623190763,46.00000000000007,7.858621561275788,14.385038928153937,46.00000000000004,-6.7823299831252735,6.782329983125276,0.8911911865502263,2.56821995584648,6.7823299831252735,3.375626400564248,0.4444444444444444,0.5555555555555556,1.0,-0.4444444444444444
5,46,0.04663470348588585,0.19957651940840065,0.46511627906976744,0.0,1.069767441860465,0.0,0.34108527131782945,-0.2248062015503876,0.5224637681159421,46,3.828641396489095,10,280,5.634789603169249,0,0,0,0,0,0,280,0,1,0.0,6.086956521739131,1.8061482066801546,0.16428571428571428,-1.8061482066801546,0.021739130434782608,0.43478260869565216,0.09999999999999999,0.1191494748351715,2,0,0,0,0,0,-2.015632623190763,46.00000000000007,7.858621561275788,14.385038928153937,11.771965190029011,-6.7823299831252735,6.782329983125276,0.8911911865502263,2.56821995584648,3.6416452130560955,3.375626400564248,0.46511627906976744,0.5348837209302326,1.0,-0.4651162790697674
6,57,-0.1368610624018875,0.018421463737315735,0.4222222222222222,1.0,0.9711111111111111,2.3,-0.3555555555555555,0.4666666666666667,0.17813765182186236,46,3.828641396489095,10,280,5.634789603169249,0,0,0,0,0,0,280,0,1,0.0,6.086956521739131,1.8061482066801546,0.16428571428571428,-1.8061482066801546,0.021739130434782608,0.43478260869565216,0.09999999999999999,0.1191494748351715,2,0,0,0,0,0,-2.015632623190763,46.00000000000007,7.858621561275788,14.385038928153937,46.00000000000007,-6.7823299831252735,6.782329983125276,0.8911911865502263,2.56821995584648,6.782329983125276,3.375626400564248,-0.5777777777777777,0.5777777777777777,0.0,0.5777777777777777
7,62,0.11054162732460143,0.10473243910508644,0.4444444444444444,0.0,1.0222222222222221,0.0,0.6666666666666666,-0.5555555555555556,0.69,46,3.828641396489095,10,280,5.634789603169249,0,0,0,0,0,0,280,0,1,0.0,6.086956521739131,1.8061482066801546,0.16428571428571428,-1.8061482066801546,0.021739130434782608,0.43478260869565216,0.09999999999999999,0.1191494748351715,2,0,0,0,0,0,-2.015632623190763,46.00000000000007,7.858621561275788,14.385038928153937,46.00000000000004,-6.7823299831252735,6.782329983125276,0.8911911865502263,2.56821995584648,6.7823299831252735,3.375626400564248,0.4444444444444444,0.5555555555555556,1.0,-0.4444444444444444
8,66,-0.1368610624018875,0.018421463737315735,0.4222222222222222,1.0,0.9711111111111111,2.3,-0.3555555555555555,0.4666666666666667,0.17813765182186236,46,3.828641396489095,10,280,5.634789603169249,0,0,0,0,0,0,280,0,1,0.0,6.086956521739131,1.8061482066801546,0.16428571428571428,-1.8061482066801546,0.021739130434782608,0.43478260869565216,0.09999999999999999,0.1191494748351715,2,0,0,0,0,0,-2.015632623190763,46.00000000000007,7.858621561275788,14.385038928153937,45.999999999999964,-6.7823299831252735,6.782329983125276,0.8911911865502263,2.56821995584648,6.782329983125265,3.375626400564248,-0.5777777777777777,0.5777777777777777,0.0,0.5777777777777777
9,72,0.021055548061828844,0.05583373087736394,0.4444444444444444,0.0,1.0222222222222221,0.0,0.6666666666666666,0.4666666666666667,0.69,46,3.828641396489095,10,280,5.634789603169249,0,0,0,0,0,0,280,0,1,0.0,6.086956521739131,1.8061482066801546,0.16428571428571428,-1.8061482066801546,0.021739130434782608,0.43478260869565216,0.09999999999999999,0.1191494748351715,2,0,0,0,0,0,-2.015632623190763,46.00000000000007,7.858621561275788,14.385038928153937,46.000000000000064,-6.7823299831252735,6.782329983125276,0.8911911865502263,2.56821995584648,6.782329983125274,3.375626400564248,0.4444444444444444,0.5555555555555556,1.0,-0.4444444444444444
10,82,0.07895830523185818,0.05034087132919644,0.4444444444444444,0.0,1.0222222222222221,0.0,-0.3555555555555555,-0.5555555555555556,0.16999999999999998,46,3.828641396489095,10,280,5.634789603169249,0,0,0,0,0,0,280,0,1,0.0,6.086956521739131,1.8061482066801546,0.16428571428571428,-1.8061482066801546,0.021739130434782608,0.43478260869565216,0.09999999999999999,0.1191494748351715,2,0,0,0,0,0,-2.015632623190763,46.00000000000007,7.858621561275788,14.385038928153937,46.00000000000007,-6.7823299831252735,6.782329983125276,0.8911911865502263,2.56821995584648,6.782329983125276,3.375626400564248,0.4444444444444444,0.5555555555555556,1.0,-0.4444444444444444
11,86,0.11054162732460143,0.10473243910508644,0.4444444444444444,0.0,1.0222222222222221,0.0,0.6666666666666666,-0.5555555555555556,0.69,46,3.828641396489095,10,280,5.634789603169249,0,0,0,0,0,0,280,0,1,0.0,6.086956521739131,1.8061482066801546,0.16428571428571428,-1.8061482066801546,0.021739130434782608,0.43478260869565216,0.09999999999999999,0.1191494748351715,2,0,0,0,0,0,-2.015632623190763,46.00000000000007,7.858621561275788,14.385038928153937,46.00000000000004,-6.7823299831252735,6.782329983125276,0.8911911865502263,2.56821995584648,6.7823299831252735,3.375626400564248,0.4444444444444444,0.5555555555555556,1.0,-0.4444444444444444
