,variable,correlation_true,mutual_info,unpriv_prob_pos,priv_prob_pos,unpriv_unbalance,priv_unbalance,statistical_parity,equal_opportunity,average_odds,instance_num,log_inst_num,class_num,feat_num,log_feat_num,inst_missing_vals,perc_inst_missing_val,feat_missing_val,perc_feat_missing_val,missing_vals,perc_miss_vals,numeric_features,cat_features,ratio_num_cat,ratio_cat_num,dataset_ratio,log_dataset_ratio,inverse_ratio,log_inverse_ratio,class_prob_min,class_prob_max,class_prob_mean,class_prob_std,symbols,symbols_min,symbols_max,symbols_mean,symbols_std,symbols_sum,kurtosis_min,kurtosis_max,kurtosis_mean,kurtosis_std,kurtosis_var,skew_min,skew_max,skew_mean,skew_std,skew_var,class_entropy,pos_prob,unpriv_prob_neg,priv_prob_neg,neg_prob
0,Race_B,-0.15811388300841894,0.01193605315574428,0.875,0.75,1.05,0.8999999999999999,0.0,-0.125,0.0,12,2.4849066497880004,2,9,2.197224577336219,0,0,0,0,0,0,9,0,1,0.0,0.75,-0.2876820724517809,1.3333333333333333,0.28768207245178085,0.16666666666666666,0.8333333333333334,0.5,0.33333333333333337,2,0,0,0,0,0,-2.2628571428571425,12.000000000000002,0.7306894483775738,4.225922504855049,-1.65,-2.0552372125864213,3.464101615137755,0.16542390036151577,1.4253246558620356,0.8124038404635964,2.3025850929940455,0.125,0.125,0.25,-0.125
1,Race_H,0.13483997249264842,0.015933505229954098,0.8181818181818182,1.0,0.9818181818181819,1.2,0.0,0.18181818181818177,0.5,12,2.4849066497880004,2,9,2.197224577336219,0,0,0,0,0,0,9,0,1,0.0,0.75,-0.2876820724517809,1.3333333333333333,0.28768207245178085,0.16666666666666666,0.8333333333333334,0.5,0.33333333333333337,2,0,0,0,0,0,-2.2628571428571425,12.000000000000002,0.7306894483775738,4.225922504855049,12.000000000000002,-2.0552372125864213,3.464101615137755,0.16542390036151577,1.4253246558620356,3.464101615137755,2.3025850929940455,-0.18181818181818177,0.18181818181818177,0.0,0.18181818181818177
2,Race_W,0.07559289460184544,0.0028256800571548335,0.8,0.8571428571428571,0.9599999999999999,1.0285714285714285,0.0,0.05714285714285705,0.0,12,2.4849066497880004,2,9,2.197224577336219,0,0,0,0,0,0,9,0,1,0.0,0.75,-0.2876820724517809,1.3333333333333333,0.28768207245178085,0.16666666666666666,0.8333333333333334,0.5,0.33333333333333337,2,0,0,0,0,0,-2.2628571428571425,12.000000000000002,0.7306894483775738,4.225922504855049,-2.2628571428571425,-2.0552372125864213,3.464101615137755,0.16542390036151577,1.4253246558620356,-0.38840332498209024,2.3025850929940455,-0.05714285714285705,0.19999999999999996,0.1428571428571429,0.05714285714285705
3,Position_Captain,0.3162277660168379,0.07567111245376607,0.75,1.0,0.8999999999999999,1.2,0.0,0.25,0.5,12,2.4849066497880004,2,9,2.197224577336219,0,0,0,0,0,0,9,0,1,0.0,0.75,-0.2876820724517809,1.3333333333333333,0.28768207245178085,0.16666666666666666,0.8333333333333334,0.5,0.33333333333333337,2,0,0,0,0,0,-2.2628571428571425,12.000000000000002,0.7306894483775738,4.225922504855049,-1.6499999999999995,-2.0552372125864213,3.464101615137755,0.16542390036151577,1.4253246558620356,0.8124038404635965,2.3025850929940455,-0.25,0.25,0.0,0.25
4,Position_Lieutenant,-0.3162277660168379,0.07567111245376607,1.0,0.75,1.2,0.8999999999999999,0.0,-0.25,-0.5,12,2.4849066497880004,2,9,2.197224577336219,0,0,0,0,0,0,9,0,1,0.0,0.75,-0.2876820724517809,1.3333333333333333,0.28768207245178085,0.16666666666666666,0.8333333333333334,0.5,0.33333333333333337,2,0,0,0,0,0,-2.2628571428571425,12.000000000000002,0.7306894483775738,4.225922504855049,-1.65,-2.0552372125864213,3.464101615137755,0.16542390036151577,1.4253246558620356,-0.8124038404635956,2.3025850929940455,0.25,0.0,0.25,-0.25
0,Race_B,-0.15811388300841894,0.01193605315574428,0.875,0.75,1.05,0.8999999999999999,0.0,-0.125,0.0,12,2.4849066497880004,2,9,2.197224577336219,0,0,0,0,0,0,9,0,1,0.0,0.75,-0.2876820724517809,1.3333333333333333,0.28768207245178085,0.16666666666666666,0.8333333333333334,0.5,0.33333333333333337,2,0,0,0,0,0,-2.2628571428571425,12.000000000000002,0.6426543260837033,4.2475361498738025,-1.6499999999999995,-2.0552372125864204,3.464101615137755,0.30312271325759516,1.4141015790678007,0.8124038404635963,2.3025850929940455,0.125,0.125,0.25,-0.125
1,Race_H,0.13483997249264842,0.015933505229954098,0.8181818181818182,1.0,0.9818181818181819,1.2,0.0,0.18181818181818177,0.5,12,2.4849066497880004,2,9,2.197224577336219,0,0,0,0,0,0,9,0,1,0.0,0.75,-0.2876820724517809,1.3333333333333333,0.28768207245178085,0.16666666666666666,0.8333333333333334,0.5,0.33333333333333337,2,0,0,0,0,0,-2.2628571428571425,12.000000000000002,0.6426543260837033,4.2475361498738025,12.000000000000002,-2.0552372125864204,3.464101615137755,0.30312271325759516,1.4141015790678007,3.464101615137755,2.3025850929940455,-0.18181818181818177,0.18181818181818177,0.0,0.18181818181818177
2,Race_W,0.07559289460184544,0.0028256800571548335,0.8,0.8571428571428571,0.9599999999999999,1.0285714285714285,0.0,0.05714285714285705,0.0,12,2.4849066497880004,2,9,2.197224577336219,0,0,0,0,0,0,9,0,1,0.0,0.75,-0.2876820724517809,1.3333333333333333,0.28768207245178085,0.16666666666666666,0.8333333333333334,0.5,0.33333333333333337,2,0,0,0,0,0,-2.2628571428571425,12.000000000000002,0.6426543260837033,4.2475361498738025,-2.2628571428571425,-2.0552372125864204,3.464101615137755,0.30312271325759516,1.4141015790678007,-0.38840332498209024,2.3025850929940455,-0.05714285714285705,0.19999999999999996,0.1428571428571429,0.05714285714285705
3,Position_Captain,-0.15811388300841894,0.01193605315574428,0.875,0.75,1.05,0.8999999999999999,0.0,-0.125,0.0,12,2.4849066497880004,2,9,2.197224577336219,0,0,0,0,0,0,9,0,1,0.0,0.75,-0.2876820724517809,1.3333333333333333,0.28768207245178085,0.16666666666666666,0.8333333333333334,0.5,0.33333333333333337,2,0,0,0,0,0,-2.2628571428571425,12.000000000000002,0.6426543260837033,4.2475361498738025,-1.6499999999999995,-2.0552372125864204,3.464101615137755,0.30312271325759516,1.4141015790678007,0.8124038404635965,2.3025850929940455,0.125,0.125,0.25,-0.125
4,Position_Lieutenant,0.15811388300841894,0.01193605315574428,0.75,0.875,0.8999999999999999,1.05,0.0,0.125,0.0,12,2.4849066497880004,2,9,2.197224577336219,0,0,0,0,0,0,9,0,1,0.0,0.75,-0.2876820724517809,1.3333333333333333,0.28768207245178085,0.16666666666666666,0.8333333333333334,0.5,0.33333333333333337,2,0,0,0,0,0,-2.2628571428571425,12.000000000000002,0.6426543260837033,4.2475361498738025,-1.65,-2.0552372125864204,3.464101615137755,0.30312271325759516,1.4141015790678007,-0.8124038404635956,2.3025850929940455,-0.125,0.25,0.125,0.125
